TransacaoID;ClienteID;DataHora;ValorTransacao;Localizacao;Canal;TipoTransacao;Dispositivo;IdadeCliente;CidadeResidencia;EstadoResidencia;DispositivoPreferido;DistanciaKM;TransacoesUltimos10min;TempoContaAbertaDias;VPNDetectada;SuspeitaFraude;Fraude_IA;FraudeConfirmada
185;310;2025-03-18 02:10:52;59.42;Pires de Silveira - SC;Agência;Transferência;Android;24;Pires de Silveira;SC;Android;0;4;1197;0;Não;;Não
186;679;2025-04-13 03:28:33;1066.25;Novaes - GO;Site;Boleto;Android;48;Oliveira da Praia;PR;Desktop;811;5;589;0;Sim;;Não
187;284;2025-06-13 14:04:56;578.04;Vargas da Praia - GO;Site;Boleto;Android;81;Vargas da Praia;GO;Android;0;5;1332;0;Não;;Não
188;306;2025-06-09 02:22:19;85.2;Rezende - GO;Agência;Cartão;iOS;30;Rezende;GO;Desktop;0;0;796;0;Não;;Não
189;615;2025-04-09 21:54:11;176.8;Moraes - PR;Site;Cartão;Android;61;Moraes;PR;iOS;0;5;2449;0;Não;;Não
190;303;2025-03-11 15:12:02;133.53;Montenegro de Barros - RJ;Site;Transferência;Android;41;Montenegro de Barros;RJ;Android;0;3;887;0;Não;;Não
191;586;2025-06-09 03:03:59;53.57;Sá dos Dourados - MG;Agência;Cartão;Android;62;Pinto dos Dourados;PR;Android;1294;5;3355;0;Não;;Não
192;688;2025-04-25 14:04:57;1046.15;Fogaça de Camargo - MG;Site;Cartão;Android;67;Fogaça de Camargo;MG;Android;0;5;1039;0;Não;;Não
193;100;2025-02-12 09:43:59;320.78;Aparecida de Minas - SP;Agência;Boleto;Android;30;Aparecida de Minas;SP;Android;0;5;2672;0;Não;;Não
194;188;2025-03-05 15:26:13;445.47;Campos - MG;Agência;Pix;Android;66;Cassiano de Vieira;PR;Android;655;2;3065;0;Não;;Não
195;431;2025-03-05 12:05:16;1050.18;Porto de Gomes - GO;Site;Boleto;Android;76;Porto de Gomes;GO;Android;0;2;1238;0;Não;;Não
196;121;2025-06-16 14:48:14;80.78;Porto - MG;Agência;Pix;Android;84;Porto;MG;iOS;0;3;1069;0;Não;;Não
197;889;2025-04-21 05:00:08;55.81;Campos do Amparo - MG;Agência;Boleto;Android;77;Campos do Amparo;MG;Android;0;3;790;0;Não;;Não
198;141;2025-05-22 10:06:58;123.3;Gomes - MG;Site;Transferência;iOS;50;Sales;GO;Desktop;493;2;209;0;Não;;Não
199;83;2025-07-03 16:15:05;169.1;Pacheco - GO;Agência;Cartão;Android;22;Pacheco;GO;Android;0;2;1354;0;Não;;Sim
200;281;2025-06-06 17:01:54;288.03;Pinto da Prata - RS;App;Cartão;iOS;53;Pinto da Prata;RS;iOS;0;3;999;0;Não;;Não
201;133;2025-04-15 16:55:44;54.83;das Neves de Vasconcelos - SP;Agência;Transferência;Android;85;das Neves de Vasconcelos;SP;Android;0;3;2736;0;Não;;Não
202;5;2025-02-13 23:29:07;11.21;Câmara da Prata - SP;App;Boleto;iOS;22;Câmara da Prata;SP;Android;0;0;384;0;Não;;Não
203;544;2025-04-02 01:41:41;327.02;Pastor de Gonçalves - SP;Agência;Pix;Android;69;Pastor de Gonçalves;SP;iOS;0;5;582;0;Não;;Não
204;899;2025-01-29 10:00:33;557.7;Montenegro de Ferreira - RJ;App;Pix;iOS;59;Montenegro de Ferreira;RJ;Android;0;3;28;0;Não;;Não
205;67;2025-07-19 23:25:39;264.1;Martins - MG;Site;Transferência;iOS;48;Rocha do Norte;SC;Android;1265;4;323;0;Não;;Não
206;704;2025-02-11 17:32:53;69.14;Moreira - MG;Site;Boleto;Android;24;Porto da Prata;GO;Android;585;1;2686;0;Não;;Não
207;414;2025-05-26 03:02:39;94.31;Ribeiro - RS;App;Cartão;Android;30;Ribeiro;RS;Android;0;1;682;0;Não;;Não
208;174;2025-02-12 04:29:00;227.25;Cavalcante do Amparo - SP;Agência;Pix;iOS;51;Cavalcante do Amparo;SP;Android;0;3;445;0;Não;;Não
209;548;2025-05-18 10:30:01;12.04;Santos de Goiás - MG;Agência;Pix;Android;38;Santos de Goiás;MG;iOS;0;5;1277;0;Não;;Não
210;50;2025-06-25 13:45:46;180.55;Borges - SC;Site;Transferência;iOS;77;Borges;SC;Android;0;3;1030;0;Não;;Não
211;719;2025-05-07 01:24:27;114.01;Cirino - PR;Agência;Pix;Android;23;Cirino;PR;Android;0;2;3564;0;Não;;Não
212;533;2025-03-12 22:45:12;12.74;Siqueira - RJ;Agência;Cartão;Android;79;Siqueira;RJ;Outro;0;3;3471;0;Não;;Não
213;737;2025-02-09 19:08:45;1294.43;Alves - PR;Site;Pix;Desktop;51;Alves;PR;Android;0;0;1828;0;Não;;Não
214;797;2025-03-26 02:56:42;10.0;Cardoso - GO;Agência;Cartão;Desktop;38;Cardoso;GO;iOS;0;2;1342;0;Não;;Não
215;41;2025-01-24 18:49:52;305.76;Cavalcante do Oeste - RJ;App;Transferência;iOS;35;Cavalcante do Oeste;RJ;Android;0;2;3052;0;Não;;Sim
216;92;2025-01-31 13:10:28;181.95;Oliveira do Amparo - GO;Agência;Transferência;Android;24;Albuquerque Paulista;PR;iOS;505;0;2677;0;Não;;Não
217;741;2025-03-25 07:12:58;201.33;Cassiano - RJ;Site;Cartão;iOS;75;Cassiano;RJ;Android;0;3;2922;1;Não;;Não
218;476;2025-04-04 02:07:33;45.13;Rios de Pastor - RJ;App;Pix;Android;65;Rios de Pastor;RJ;Outro;0;2;1817;0;Não;;Não
219;437;2025-07-12 09:15:44;110.42;Brito de Barros - MG;App;Pix;iOS;68;Brito de Barros;MG;Android;0;0;34;0;Não;;Não
220;175;2025-04-27 01:56:06;67.64;da Mota de da Rocha - MG;Site;Boleto;iOS;73;da Mota de da Rocha;MG;iOS;0;5;2985;0;Não;;Não
221;188;2025-03-04 21:50:17;1051.09;Cassiano de Vieira - PR;Site;Transferência;Android;66;Cassiano de Vieira;PR;Android;0;2;3065;0;Não;;Não
222;490;2025-01-27 11:56:34;334.97;Melo Paulista - MG;Agência;Cartão;Android;18;Melo Paulista;MG;iOS;0;0;3517;0;Não;;Não
223;966;2025-04-24 19:32:59;607.81;Alves de Sampaio - SP;Site;Transferência;Android;66;Dias;GO;Android;1365;5;2149;0;Não;;Não
224;798;2025-06-09 20:43:35;353.91;Vasconcelos - RJ;App;Cartão;iOS;58;Vasconcelos;RJ;Android;0;3;3126;0;Não;;Não
225;422;2025-01-24 02:24:03;868.03;Correia - SC;App;Boleto;iOS;66;Correia;SC;iOS;0;5;2799;0;Não;;Não
226;695;2025-04-24 22:22:04;206.25;da Rosa de Pires - PR;Agência;Cartão;iOS;77;da Rosa de Pires;PR;Android;0;5;1961;0;Não;;Não
227;705;2025-04-02 00:09:06;609.55;Nunes - MG;App;Transferência;Android;60;Nunes;MG;Android;0;5;510;0;Não;;Não
228;680;2025-03-09 13:41:14;10.0;Cunha das Flores - RS;Site;Cartão;iOS;55;Cunha das Flores;RS;iOS;0;4;7;0;Não;;Não
229;12;2025-02-06 16:32:05;350.9;Oliveira - MG;App;Transferência;iOS;61;Oliveira;MG;Desktop;0;3;637;0;Não;;Não
230;504;2025-04-17 07:59:09;72.88;Silveira - MG;Site;Boleto;iOS;84;Silveira;MG;iOS;0;0;1877;0;Não;;Não
231;388;2025-05-18 05:46:19;150.2;da Rocha - GO;App;Pix;iOS;56;da Rocha;GO;Android;0;3;2405;0;Não;;Não
232;91;2025-04-13 23:40:27;33.81;Cavalcante - RS;Site;Pix;iOS;70;Macedo;RS;Android;177;5;3539;0;Não;;Não
233;423;2025-05-24 00:30:08;2232.52;Rocha - RS;Agência;Pix;Android;48;Rocha;RS;Android;0;0;2389;0;Sim;;Não
234;653;2025-05-20 15:58:19;1133.96;da Costa - GO;Agência;Cartão;Android;84;da Costa;GO;Android;0;5;511;0;Não;;Não
235;373;2025-02-06 00:46:42;613.81;Carvalho do Campo - GO;App;Transferência;iOS;57;Novais do Amparo;SC;Android;879;4;57;0;Não;;Não
236;734;2025-06-16 19:11:45;251.12;Abreu - PR;Agência;Transferência;iOS;21;Abreu;PR;Android;0;0;763;0;Não;;Não
237;3;2025-04-01 10:48:52;632.39;Sá - PR;Agência;Boleto;Android;35;Sá;PR;iOS;0;4;420;0;Não;;Não
238;47;2025-02-24 09:55:17;118.82;Viana do Galho - RS;App;Transferência;iOS;37;Sousa;PR;Android;419;2;656;0;Não;;Não
239;953;2025-02-04 02:55:12;494.84;Sales do Galho - RJ;Site;Cartão;iOS;24;Mendonça;RJ;Android;136;0;3034;0;Não;;Sim
240;649;2025-05-18 20:56:15;479.57;Macedo - SC;App;Transferência;Android;38;Silva;GO;iOS;1136;5;818;0;Não;;Não
241;987;2025-04-21 11:33:05;510.85;Teixeira - RJ;Agência;Pix;Android;79;Teixeira;RJ;iOS;0;4;2850;0;Não;;Não
242;495;2025-02-12 09:51:29;235.9;Duarte do Oeste - GO;App;Cartão;Android;63;Farias de Cassiano;GO;Android;82;0;3230;0;Não;;Não
243;904;2025-06-15 12:58:40;117.73;Rezende - PR;Site;Transferência;Android;64;Rezende;PR;Android;0;4;968;0;Não;;Não
244;281;2025-06-04 01:33:52;151.34;Pinto da Prata - RS;Site;Boleto;iOS;53;Pinto da Prata;RS;iOS;0;3;999;0;Não;;Não
245;617;2025-03-06 15:14:43;147.58;Rios - SP;Agência;Boleto;Android;60;Rios;SP;Android;0;5;1351;0;Não;;Não
246;755;2025-02-18 14:09:09;81.36;Vieira de Minas - PR;App;Cartão;Android;68;Santos do Oeste;PR;Android;103;4;2945;0;Não;;Não
247;944;2025-05-28 16:57:15;77.35;Pereira Paulista - SC;Agência;Cartão;Android;72;Pereira Paulista;SC;iOS;0;4;1554;0;Não;;Não
248;728;2025-01-24 15:54:09;277.48;da Mata - SC;Site;Transferência;iOS;22;da Mata;SC;iOS;0;4;629;0;Não;;Não
249;428;2025-06-25 20:29:09;289.87;Gomes dos Dourados - SP;Agência;Boleto;Android;38;Gomes dos Dourados;SP;iOS;0;3;1810;0;Não;;Não
250;26;2025-04-01 13:44:05;143.31;Rodrigues de Rezende - RJ;App;Pix;iOS;64;Rodrigues de Rezende;RJ;iOS;0;1;1517;0;Não;;Não
251;294;2025-05-03 20:58:46;219.62;Albuquerque - SP;App;Pix;Android;20;Albuquerque;SP;Android;0;5;1206;0;Não;;Não
252;555;2025-03-10 16:10:08;10.0;Sá - RS;Site;Pix;Android;74;Sá;RS;iOS;0;4;1119;0;Não;;Não
253;886;2025-04-07 02:30:00;143.51;Pastor - PR;Agência;Transferência;Android;76;Pastor;PR;Android;0;1;2226;0;Não;;Não
254;713;2025-02-09 11:32:27;260.37;Cavalcante - SC;Agência;Pix;Android;41;Cavalcante;SC;Android;0;3;1204;0;Não;;Não
255;1000;2025-04-08 16:04:56;280.88;Barbosa - MG;Agência;Pix;iOS;43;Barbosa;MG;Android;0;0;943;0;Não;;Não
256;890;2025-07-12 23:15:55;502.97;Novaes de Rios - MG;Site;Cartão;iOS;32;Novaes de Rios;MG;Android;0;5;666;0;Não;;Não
257;774;2025-02-09 07:23:52;933.84;Machado - GO;Agência;Cartão;Android;61;Machado;GO;Android;0;5;2309;1;Não;;Não
258;182;2025-05-19 13:04:51;65.36;Albuquerque de Goiás - SP;App;Cartão;Android;58;Costa do Oeste;PR;Android;1252;0;3474;0;Não;;Não
259;570;2025-07-20 04:59:36;312.79;Barros Paulista - RS;App;Boleto;iOS;23;Barros Paulista;RS;Android;0;0;77;0;Não;;Não
260;159;2025-02-28 20:22:38;83.71;Sampaio - RS;Site;Pix;iOS;40;Sampaio;RS;Android;0;5;102;0;Não;;Não
261;503;2025-05-16 01:52:17;18.65;Moreira - SC;Agência;Boleto;iOS;46;Moreira;SC;Android;0;0;178;0;Não;;Não
262;226;2025-01-30 12:46:42;129.98;Fernandes da Prata - SC;App;Cartão;Android;67;da Conceição do Campo;PR;Android;1051;4;626;0;Não;;Não
263;227;2025-03-21 00:49:54;199.58;Pimenta do Oeste - PR;Site;Boleto;Android;45;Fonseca;SP;Desktop;938;2;1700;0;Não;;Não
264;544;2025-02-11 07:11:16;100.59;Pastor de Gonçalves - SP;Agência;Pix;Android;69;Pastor de Gonçalves;SP;iOS;0;0;582;0;Não;;Não
265;927;2025-06-22 06:37:24;487.4;Lima - SC;Agência;Cartão;Android;25;Lima;SC;Android;0;0;1894;0;Não;;Não
266;938;2025-02-23 22:49:46;111.89;Cunha - SP;App;Transferência;iOS;66;Cunha;SP;iOS;0;2;2797;0;Não;;Não
267;934;2025-05-13 04:48:43;377.79;Caldeira - MG;Site;Transferência;Android;22;Caldeira;MG;Android;0;3;1675;0;Não;;Não
268;198;2025-07-11 14:47:44;160.1;Barros - SP;App;Pix;Android;60;Barros;SP;iOS;0;1;3353;1;Não;;Não
269;547;2025-03-04 17:23:28;59.96;Lopes - RS;App;Cartão;iOS;71;Lopes;RS;Android;0;5;1397;0;Não;;Não
270;702;2025-04-21 12:56:29;60.06;das Neves do Campo - MG;App;Cartão;Android;78;das Neves do Campo;MG;Android;0;4;150;0;Não;;Não
271;760;2025-01-29 05:06:46;370.38;Pastor Verde - MG;Agência;Pix;Android;84;Pastor Verde;MG;iOS;0;5;526;0;Não;;Sim
272;735;2025-07-20 03:11:57;251.32;Sampaio - SC;App;Pix;Android;81;Sampaio;SC;Android;0;0;1586;0;Não;;Não
273;73;2025-03-29 03:30:05;988.46;Pinto - RJ;App;Boleto;Android;72;Pinto;RJ;Android;0;3;2209;0;Não;;Não
274;444;2025-07-03 00:54:06;491.96;Cardoso dos Dourados - MG;Site;Pix;Android;23;Cardoso dos Dourados;MG;Android;0;4;3231;0;Não;;Não
275;65;2025-04-13 13:23:26;13.31;Brito Alegre - MG;Agência;Pix;iOS;32;Brito Alegre;MG;Android;0;5;3600;0;Não;;Não
276;515;2025-06-04 13:25:19;907.26;Freitas da Serra - GO;Agência;Boleto;iOS;32;Freitas da Serra;GO;Android;0;4;2682;0;Não;;Não
277;449;2025-02-14 16:45:27;513.09;Leão - GO;Agência;Pix;iOS;34;Leão;GO;Android;0;3;2210;0;Não;;Não
278;765;2025-04-03 14:38:52;77.66;Almeida de da Costa - RJ;Agência;Boleto;Android;39;Almeida de da Costa;RJ;Android;0;5;1322;0;Não;;Não
279;937;2025-04-28 03:48:51;283.24;Novais da Mata - GO;Agência;Boleto;Android;75;Cavalcanti;GO;Android;52;4;1547;0;Não;;Não
280;43;2025-06-01 00:35:00;549.51;Macedo de Aparecida - SC;Agência;Transferência;iOS;72;Macedo de Aparecida;SC;Android;0;4;1636;0;Não;;Não
281;216;2025-07-19 08:58:36;130.82;Costa Alegre - RJ;Agência;Boleto;Android;75;Costa Alegre;RJ;Android;0;1;3047;0;Não;;Não
282;525;2025-06-16 01:43:26;454.96;Costa da Mata - GO;App;Cartão;Android;65;Costa da Mata;GO;iOS;0;4;533;0;Não;;Não
283;186;2025-02-08 09:25:45;518.83;Jesus - SC;Agência;Pix;Android;55;Jesus;SC;iOS;0;4;522;0;Não;;Não
284;298;2025-03-31 11:00:46;330.38;Macedo da Prata - MG;Site;Pix;Android;85;Macedo da Prata;MG;Android;0;1;1743;0;Não;;Não
285;339;2025-03-16 08:19:08;293.34;Cunha da Serra - RS;Agência;Cartão;Android;43;Cunha da Serra;RS;Android;0;0;471;0;Não;;Não
286;199;2025-06-03 17:10:04;265.01;Almeida das Pedras - PR;Site;Boleto;Android;48;Almeida das Pedras;PR;iOS;0;4;1272;0;Não;;Não
287;157;2025-04-26 10:08:53;400.54;Campos - RJ;Site;Boleto;iOS;37;Campos;RJ;iOS;0;3;3542;0;Não;;Não
288;805;2025-04-25 13:08:55;73.29;Brito de Gonçalves - RS;Agência;Transferência;Android;54;Brito de Gonçalves;RS;Android;0;2;2448;0;Não;;Não
289;751;2025-06-24 10:35:02;10.0;da Costa do Amparo - MG;Site;Transferência;iOS;21;da Costa do Amparo;MG;Android;0;3;2270;0;Não;;Não
290;565;2025-05-22 05:19:20;280.26;das Neves de Goiás - SP;Agência;Pix;Android;33;das Neves de Goiás;SP;Android;0;2;2038;0;Não;;Não
291;552;2025-04-15 21:29:42;79.17;Barros - PR;Agência;Pix;Android;24;Barros;PR;iOS;0;5;335;0;Não;;Sim
292;520;2025-06-25 00:31:25;270.77;Cassiano - PR;Agência;Transferência;Android;58;Cassiano;PR;Android;0;4;1045;0;Não;;Sim
293;267;2025-05-11 01:06:23;1321.54;da Conceição do Campo - GO;Agência;Transferência;Android;56;da Conceição do Campo;GO;iOS;0;5;2803;0;Sim;;Não
294;229;2025-05-15 14:44:19;356.38;Campos do Norte - SC;Agência;Boleto;Android;77;Vargas;RS;iOS;474;3;256;0;Não;;Não
295;373;2025-03-12 01:46:16;167.69;Novais do Amparo - SC;Agência;Cartão;iOS;57;Novais do Amparo;SC;Android;0;4;57;0;Não;;Não
296;144;2025-04-15 05:51:05;353.72;Gonçalves de Goiás - GO;App;Cartão;Outro;60;Gonçalves de Goiás;GO;Android;0;5;536;0;Não;;Não
297;42;2025-07-13 23:26:19;41.23;Machado de Guerra - PR;Site;Cartão;Android;51;Machado de Guerra;PR;Android;0;0;2395;0;Não;;Não
298;685;2025-04-03 04:54:39;386.57;Vargas - GO;Site;Transferência;Android;82;Vargas;GO;iOS;0;3;2080;0;Não;;Não
299;41;2025-06-13 10:00:46;96.13;da Cruz da Praia - MG;App;Boleto;Android;35;Cavalcante do Oeste;RJ;Android;739;4;3052;0;Não;;Não
300;670;2025-05-29 12:17:20;26.87;Castro - RJ;Agência;Pix;iOS;50;Castro;RJ;Android;0;4;3421;0;Não;;Não
301;229;2025-05-08 02:48:08;63.91;Vargas - RS;Site;Boleto;Android;77;Vargas;RS;iOS;0;3;256;0;Não;;Não
302;7;2025-02-27 02:26:32;77.11;Azevedo dos Dourados - SC;App;Transferência;Android;21;Azevedo dos Dourados;SC;Android;0;1;815;0;Não;;Não
303;288;2025-03-24 00:30:34;21.59;Casa Grande das Pedras - SC;App;Cartão;Android;53;Casa Grande das Pedras;SC;Android;0;2;42;0;Não;;Não
304;677;2025-02-21 20:58:49;21.0;Freitas - SC;Site;Pix;iOS;81;Freitas;SC;Android;0;3;2196;0;Não;;Não
305;605;2025-01-29 14:56:08;79.86;Pastor do Amparo - MG;Site;Pix;Android;42;Pastor do Amparo;MG;Android;0;1;2479;0;Não;;Não
306;165;2025-03-13 18:03:56;636.28;Barbosa - RJ;Agência;Pix;iOS;46;Barbosa;RJ;Android;0;4;3345;0;Não;;Não
307;945;2025-03-03 16:12:33;228.4;Caldeira do Amparo - RJ;Site;Pix;Android;47;Caldeira do Amparo;RJ;Android;0;5;1887;0;Não;;Não
308;970;2025-04-12 09:56:24;121.49;Ferreira - RJ;Site;Transferência;iOS;78;Ferreira;RJ;Android;0;3;3479;0;Não;;Não
309;616;2025-07-06 09:03:17;1541.85;Jesus do Galho - GO;Agência;Cartão;iOS;24;Jesus do Galho;GO;iOS;0;4;2585;0;Não;;Não
310;742;2025-04-26 19:36:02;244.79;Rios - SP;Site;Pix;iOS;74;Rios;SP;Android;0;1;3320;0;Não;;Não
311;17;2025-05-19 20:52:25;187.76;da Cruz - PR;Agência;Transferência;Android;23;da Cruz;PR;Android;0;1;1882;0;Não;;Não
312;924;2025-05-07 15:55:04;247.86;da Rocha do Campo - GO;App;Pix;Desktop;75;da Rocha do Campo;GO;iOS;0;0;228;0;Não;;Não
313;618;2025-06-28 16:53:08;57.82;Garcia de Abreu - SC;App;Transferência;iOS;30;Garcia de Abreu;SC;Android;0;4;2779;0;Não;;Não
314;715;2025-03-23 04:14:26;67.29;Costa - PR;App;Transferência;Android;59;Costa;PR;Android;0;3;1211;0;Não;;Não
315;930;2025-05-06 23:37:46;30.5;Ribeiro - PR;Agência;Pix;Android;18;Ribeiro;PR;Android;0;3;893;0;Não;;Não
316;239;2025-05-22 23:03:13;423.38;Vasconcelos - SP;Site;Transferência;Android;21;Campos;RS;iOS;727;1;1377;0;Não;;Não
317;8;2025-01-26 07:07:39;328.01;Camargo do Oeste - RJ;App;Pix;iOS;71;Camargo do Oeste;RJ;iOS;0;3;1840;0;Não;;Não
318;324;2025-04-29 03:08:21;785.92;Pastor do Sul - RS;App;Cartão;Android;66;Pastor do Sul;RS;Android;0;3;1814;0;Não;;Não
319;876;2025-05-02 16:59:53;152.91;Duarte - MG;Agência;Boleto;Android;59;Duarte;MG;Android;0;4;2646;0;Não;;Não
320;774;2025-02-10 08:09:42;1467.2;Machado - GO;Agência;Transferência;iOS;61;Machado;GO;Android;0;1;2309;0;Não;;Não
321;260;2025-05-20 06:22:56;232.93;Marques do Sul - SC;Site;Transferência;iOS;65;Cirino de Goiás;RJ;Android;482;5;2482;0;Não;;Não
322;802;2025-07-17 17:31:01;220.79;Aparecida do Norte - RS;App;Pix;iOS;29;Aparecida do Norte;RS;Android;0;1;2071;0;Não;;Não
323;821;2025-02-21 11:02:32;28.0;Camargo - SP;Agência;Pix;iOS;23;Camargo;SP;iOS;0;1;160;0;Não;;Não
324;824;2025-04-21 14:12:26;40.99;Azevedo - SC;App;Transferência;iOS;37;Azevedo;SC;Android;0;4;2112;0;Não;;Não
325;228;2025-01-23 16:01:45;457.02;Costa - MG;Agência;Pix;iOS;70;Costa;MG;Android;0;5;2223;0;Não;;Não
326;629;2025-06-15 12:57:17;11.05;Pacheco - RJ;Site;Pix;Android;41;Pacheco;RJ;Android;0;1;1400;0;Não;;Não
327;207;2025-07-03 21:36:25;91.6;Cardoso - GO;Agência;Boleto;Android;18;Costa;GO;Android;99;0;3525;0;Não;;Não
328;716;2025-03-24 10:34:51;27.52;Santos do Amparo - RS;App;Pix;iOS;57;Santos do Amparo;RS;iOS;0;2;2469;0;Não;;Sim
329;162;2025-03-11 08:35:32;242.1;da Cruz - MG;Site;Transferência;Android;49;da Cruz;MG;iOS;0;2;653;0;Não;;Não
330;206;2025-05-27 14:37:40;151.74;Nascimento - RJ;Agência;Pix;Android;49;Nascimento;RJ;Android;0;0;2688;0;Não;;Não
331;573;2025-07-16 21:40:24;275.33;Cavalcante - MG;Site;Boleto;Android;69;Monteiro das Flores;PR;Android;663;4;2623;1;Não;;Não
332;414;2025-04-03 04:11:27;755.45;Ribeiro - RS;Site;Cartão;Android;30;Ribeiro;RS;Android;0;3;682;0;Não;;Não
333;516;2025-02-26 15:47:08;1454.48;Sales de Costela - RS;App;Boleto;iOS;45;Sales de Costela;RS;Android;0;4;1850;0;Não;;Não
334;711;2025-02-11 15:14:49;70.15;Porto - GO;Site;Transferência;iOS;52;Porto;GO;iOS;0;1;339;0;Não;;Não
335;470;2025-02-14 02:52:48;37.11;Costela - SC;Agência;Pix;iOS;48;Costela;SC;Desktop;0;3;556;0;Não;;Não
336;649;2025-02-18 06:22:43;143.71;Silva - GO;App;Cartão;iOS;38;Silva;GO;iOS;0;2;818;0;Não;;Não
337;549;2025-02-22 08:40:48;607.61;Peixoto - GO;Site;Cartão;iOS;59;Peixoto;GO;Android;0;2;2325;0;Não;;Não
338;841;2025-07-16 07:49:26;468.24;Moraes do Galho - MG;Agência;Cartão;Android;74;Moraes do Galho;MG;Android;0;3;1716;0;Não;;Não
339;588;2025-07-04 23:35:12;25.31;Ribeiro da Praia - MG;Agência;Cartão;Android;36;Ribeiro da Praia;MG;Android;0;3;809;0;Não;;Não
340;248;2025-07-05 17:16:41;57.18;da Mota - RJ;App;Cartão;iOS;61;Costela;GO;Desktop;711;4;3604;0;Não;;Não
341;123;2025-02-08 07:52:19;127.44;Cassiano do Campo - PR;Agência;Transferência;Desktop;58;Nunes;RJ;Android;1457;0;1088;0;Não;;Não
342;44;2025-06-24 11:30:30;307.31;Aragão do Norte - MG;Agência;Boleto;iOS;64;Guerra;RJ;iOS;1208;4;567;0;Não;;Não
343;783;2025-03-20 01:00:45;42.65;Caldeira - MG;Site;Cartão;iOS;27;Santos;PR;Android;1381;1;246;0;Não;;Não
344;490;2025-03-23 09:23:51;768.24;Rocha do Sul - SP;Agência;Boleto;Android;18;Melo Paulista;MG;iOS;1006;5;3517;0;Não;;Não
345;124;2025-06-10 21:11:20;279.61;Alves - RJ;Site;Boleto;iOS;68;Alves;RJ;Android;0;5;2752;0;Não;;Não
346;389;2025-03-24 15:36:03;57.65;Farias de Pires - GO;Site;Boleto;Android;80;Farias de Pires;GO;iOS;0;4;609;0;Não;;Não
347;270;2025-01-23 23:41:31;152.58;Caldeira - PR;Site;Boleto;Android;72;Caldeira;PR;Android;0;2;1518;0;Não;;Não
348;430;2025-06-27 09:33:14;137.44;Mendonça da Mata - PR;Site;Boleto;Android;72;Mendonça da Mata;PR;Android;0;3;1025;0;Não;;Não
349;135;2025-03-27 00:51:39;10.0;da Cruz do Sul - PR;App;Pix;Android;35;Cassiano de Alves;MG;iOS;752;1;473;0;Não;;Não
350;201;2025-07-15 06:57:46;989.99;Aparecida - SP;Agência;Cartão;Android;36;Aparecida;SP;iOS;0;3;190;0;Não;;Não
351;512;2025-03-31 20:41:28;1012.85;Casa Grande do Amparo - MG;Agência;Boleto;Android;85;Casa Grande do Amparo;MG;Android;0;3;1859;0;Não;;Não
352;582;2025-06-02 00:57:15;112.11;Novais - RJ;App;Cartão;Android;61;Novais;RJ;Desktop;0;0;1365;0;Não;;Não
353;860;2025-04-15 00:02:06;173.68;Macedo Alegre - MG;Site;Boleto;Android;36;Macedo Alegre;MG;Android;0;2;173;0;Não;;Não
354;955;2025-05-25 15:30:22;307.18;Azevedo do Galho - MG;App;Transferência;Android;47;da Conceição;SC;Android;448;2;890;0;Não;;Não
355;204;2025-01-27 09:28:56;289.95;Santos de Cirino - PR;Agência;Cartão;iOS;42;Santos de Cirino;PR;iOS;0;2;2853;0;Não;;Não
356;500;2025-04-03 19:13:33;49.47;Barros - RS;Site;Pix;Android;26;Barros;RS;Desktop;0;3;1837;0;Não;;Não
357;980;2025-06-05 02:09:17;455.28;Gomes do Campo - PR;App;Boleto;Android;66;Gomes do Campo;PR;Android;0;3;2478;0;Não;;Não
358;870;2025-06-27 07:19:27;17.98;Garcia de Minas - SP;App;Boleto;Outro;70;Silva do Campo;MG;iOS;667;2;2939;0;Não;;Não
359;274;2025-03-29 19:41:21;17.86;Rocha - RS;Site;Boleto;iOS;31;Rocha;RS;iOS;0;3;1484;0;Não;;Não
360;766;2025-05-20 20:29:18;1234.59;Rezende de Cunha - MG;Site;Transferência;Android;46;Rezende de Cunha;MG;Android;0;1;2126;0;Não;;Sim
361;746;2025-06-10 13:20:26;46.03;Mendes das Flores - PR;Site;Pix;Android;38;Mendes das Flores;PR;iOS;0;1;2907;0;Não;;Não
362;66;2025-04-06 10:08:05;108.41;Pimenta - RS;Agência;Pix;Android;57;Caldeira do Campo;RJ;Android;253;3;238;0;Não;;Não
363;107;2025-03-09 01:02:52;353.45;Carvalho - MG;App;Pix;Android;76;Carvalho;MG;Android;0;5;1733;0;Não;;Não
364;235;2025-04-06 03:16:04;213.65;Monteiro de Moura - GO;Site;Transferência;Outro;67;Monteiro de Moura;GO;Android;0;5;3424;0;Não;;Não
365;175;2025-06-29 05:45:13;504.55;da Mota de da Rocha - MG;Agência;Boleto;iOS;73;da Mota de da Rocha;MG;iOS;0;2;2985;0;Não;;Não
366;892;2025-03-09 04:24:16;109.69;Ribeiro - SP;Site;Transferência;iOS;41;Ribeiro;SP;iOS;0;1;3018;1;Não;;Não
367;182;2025-04-06 20:56:45;224.62;Costa do Oeste - PR;Site;Transferência;Android;58;Costa do Oeste;PR;Android;0;4;3474;0;Não;;Não
368;931;2025-06-05 06:45:53;42.02;Novaes de Martins - SP;Agência;Cartão;iOS;27;Novaes de Martins;SP;Android;0;0;1736;0;Não;;Não
